age,job,marital,education,default,balance,housing,loan,contact,poutcome,Target,avgloginspermonth,AvgSessiontime,bounceRate,successrate,timeontask,featureusagescore
32,technician,single,tertiary,no,69,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,514,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,services,single,tertiary,no,1763,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,-307,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,1544,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,divorced,tertiary,yes,-277,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,entrepreneur,married,tertiary,no,0,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,2626,yes,yes,cellular,other,no,15,130,0.3,0.7,90,0.8
32,blue-collar,single,tertiary,no,3014,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,1849,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,859,yes,yes,cellular,other,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,1094,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,divorced,tertiary,no,1145,yes,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,473,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,admin.,divorced,tertiary,no,146,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,student,single,tertiary,no,61,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,933,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,7444,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,1503,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,3,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,593,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,divorced,tertiary,no,1804,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,services,married,tertiary,no,4908,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,0,yes,yes,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,technician,married,tertiary,no,396,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,469,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,62,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,13711,yes,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,2431,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,technician,married,tertiary,no,15,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,499,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,student,married,tertiary,no,744,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,1297,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,-252,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,336,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,388,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,admin.,single,tertiary,no,1531,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,entrepreneur,married,tertiary,no,721,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,1710,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,435,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,3387,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,6248,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,6542,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,91,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,blue-collar,married,tertiary,no,143,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,477,yes,no,telephone,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,347,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,services,single,tertiary,no,748,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,-770,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,7290,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,229,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,1041,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,2684,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,admin.,single,tertiary,no,902,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,1625,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,23,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,8023,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,654,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,705,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,937,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,2340,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,technician,divorced,tertiary,no,267,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,4089,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,410,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,312,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,8,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,self-employed,single,tertiary,no,312,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,admin.,married,tertiary,no,653,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,divorced,tertiary,no,530,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,3154,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,services,single,tertiary,no,785,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,4945,no,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,252,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,admin.,single,tertiary,no,8866,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,718,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,0,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,1017,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,admin.,single,tertiary,no,4041,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,697,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,935,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,self-employed,single,tertiary,no,1815,no,no,telephone,failure,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,131,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,blue-collar,single,tertiary,no,60,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,3283,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,1331,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,354,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,self-employed,divorced,tertiary,no,3271,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,1246,yes,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,696,no,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,2465,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,1388,yes,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,2976,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,12607,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,8023,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,2688,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,1270,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,admin.,married,tertiary,no,227,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,937,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,636,yes,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,entrepreneur,single,tertiary,no,59649,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,1270,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,2667,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,2915,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,self-employed,married,tertiary,no,1676,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,1954,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,2,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,1855,no,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
32,management,divorced,tertiary,no,530,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,admin.,single,tertiary,no,272,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,2983,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,2688,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,643,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,unemployed,single,tertiary,no,685,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,2846,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,9317,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,600,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,935,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,1527,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,2134,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,6746,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,1331,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,84,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
32,management,divorced,tertiary,no,883,yes,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
32,technician,married,tertiary,no,593,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,623,no,no,telephone,failure,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,718,yes,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,1962,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,technician,single,tertiary,no,471,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,307,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,admin.,single,tertiary,no,291,no,no,telephone,other,no,15,130,0.3,0.7,90,0.8
32,management,divorced,tertiary,no,530,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,student,single,tertiary,no,0,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,admin.,single,tertiary,no,3188,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,2976,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,1527,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,905,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,302,yes,yes,unknown,failure,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,354,no,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,2667,yes,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,1619,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,2016,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,admin.,married,tertiary,no,284,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,388,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,6138,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,admin.,married,tertiary,no,390,yes,yes,cellular,other,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,2976,yes,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,500,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,1402,no,no,unknown,failure,no,15,130,0.3,0.7,90,0.8
32,self-employed,single,tertiary,no,46,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,705,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,913,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,technician,married,tertiary,no,903,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,technician,divorced,tertiary,no,3255,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,student,single,tertiary,no,64,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,4071,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,12569,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
32,self-employed,single,tertiary,no,4024,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,623,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,entrepreneur,married,tertiary,no,762,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
32,management,married,tertiary,no,6138,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
32,technician,single,tertiary,no,388,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,1812,no,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
32,management,single,tertiary,no,1077,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,student,single,tertiary,no,0,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,services,single,tertiary,no,620,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,6138,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,414,no,no,unknown,failure,no,15,130,0.3,0.7,90,0.8
32,management,married,tertiary,no,927,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
32,management,single,tertiary,no,3289,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
32,student,single,tertiary,no,922,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,-67,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,377,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,34,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,admin.,single,tertiary,no,193,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,services,married,tertiary,no,85,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,housemaid,married,tertiary,no,98,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,442,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,54,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,unemployed,single,tertiary,no,1716,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,entrepreneur,divorced,tertiary,no,188,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,436,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,76,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,single,tertiary,no,129,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,services,married,tertiary,no,546,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,1011,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,4128,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,239,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,168,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,single,tertiary,no,989,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,married,tertiary,no,221,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,483,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,-625,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,divorced,tertiary,no,893,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,273,yes,no,unknown,unknown,yes,8,50,0.8,0.2,210,0.3
33,management,married,tertiary,no,307,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,201,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,admin.,single,tertiary,no,622,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,blue-collar,married,tertiary,no,6138,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,housemaid,married,tertiary,no,4958,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,136,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,148,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,876,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,services,married,tertiary,no,1349,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,3090,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,741,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,188,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,11149,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,self-employed,married,tertiary,no,1301,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,541,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,2308,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,28,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,self-employed,married,tertiary,no,1545,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,single,tertiary,no,8874,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,10,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,single,tertiary,no,594,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,self-employed,married,tertiary,no,416,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,divorced,tertiary,no,-386,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,17946,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,self-employed,married,tertiary,no,-355,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,married,tertiary,no,17455,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,321,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,single,tertiary,no,2599,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,divorced,tertiary,no,471,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,unemployed,single,tertiary,no,157,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,services,single,tertiary,no,1595,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,management,married,tertiary,no,9725,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,admin.,married,tertiary,no,899,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
33,technician,married,tertiary,no,480,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
